"","tax_yr","zip3","count","b_zip3","count_selfemp_only","b_zip3_selfemp_only"
"148",2000,16,10384,0.00895608628659476,9393,0.0951893551688843
"149",2001,16,10368,0.0112847222222222,9108,0.107834101382488
"150",2002,16,11092,0.0119004688063469,9752,0.0955829109341057
"151",2003,16,11345,0.0146319964742177,9895,0.115038115038115
"152",2004,16,11667,0.0154281306248393,9989,0.110294117647059
"153",2005,16,11947,0.0149828408805558,10173,0.104923798358734
"154",2006,16,12208,0.0140072083879423,10424,0.0979942693409742
"155",2007,16,12837,0.0202539534159071,10843,0.134924753502854
"156",2008,16,12876,0.0131251941596769,10921,0.0892291446673706
"157",2009,16,13346,0.0152854787951446,11396,0.104454685099846
"158",1996,17,7770,0.00785070785070785,12815,0.0337016574585635
"159",1997,17,7575,0.00739273927392739,12853,0.032258064516129
"160",1998,17,7517,0.00651855793534655,13392,0.0289940828402367
"161",1999,17,7230,0.00926694329183956,5780,0.0415890751086282
"162",2000,17,6814,0.0070443205165835,5573,0.0311284046692607
"163",2001,17,6929,0.00793765334103045,5365,0.033313143549364
"164",2002,17,8046,0.0101913994531444,6352,0.0400977995110024
"165",2003,17,8334,0.0107991360691145,6459,0.0398230088495575
"166",2004,17,8245,0.0127349909035779,6261,0.0473826714801444
"167",2005,17,8325,0.0122522522522523,6304,0.0444444444444444
"168",2006,17,8295,0.0114526823387583,6284,0.0413763066202091
"169",2007,17,8621,0.0124115531840854,6429,0.0446764091858038
"170",2008,17,9122,0.0110721333041,6952,0.0399525316455696
"171",2009,17,9130,0.011500547645126,7018,0.0475758948799275
"172",1996,18,24322,0.00612614094235671,35917,0.0402593893542286
"173",1997,18,25351,0.00556191077275058,37910,0.0389287686361126
"174",1998,18,26544,0.00591470765521398,40148,0.0426630434782609
"175",1999,18,27088,0.00623892498523331,23630,0.0467625899280576
"176",2000,18,26373,0.00830394721874645,22890,0.0604638321369409
"177",2001,18,26661,0.00888938899516147,22058,0.0627980922098569
"178",2002,18,29502,0.0143041149752559,25100,0.0872983036822507
"179",2003,18,30432,0.018303101997897,25526,0.102370887704466
"180",2004,18,30932,0.0182012155696366,25547,0.0994523935700406
"181",2005,18,31746,0.020979020979021,26207,0.113924050632911
"182",2006,18,32474,0.0192769600295621,26820,0.108983286908078
"183",2007,18,34101,0.0224333597255212,28120,0.125615763546798
"184",2008,18,35199,0.0178414159493167,29072,0.100899742930591
"185",2009,18,36488,0.0208561718921289,30577,0.123218911917098
"186",1996,19,15750,0.00679365079365079,22096,0.0350934732699246
"187",1997,19,16032,0.00916916167664671,22925,0.0514345696291113
"188",1998,19,16623,0.0118510497503459,24188,0.0655355954757152
"189",1999,19,16835,0.0124146124146124,14005,0.0701813297515111
"190",2000,19,15952,0.0143555667001003,13195,0.0790472903003107
"191",2001,19,15952,0.016925777331996,12557,0.0872938894277401
"192",2002,19,17295,0.0205839838103498,13976,0.0973209404045927
"193",2003,19,17746,0.0227656936774484,14033,0.102590147282885
"194",2004,19,17919,0.0215413806574028,14073,0.0939172749391727
"195",2005,19,18192,0.0224274406332454,14148,0.096045197740113
"196",2006,19,18176,0.0212918133802817,14348,0.0954848260547742
"197",2007,19,18738,0.021400362898922,14861,0.0985257985257985
"198",2008,19,19213,0.0168115338572841,15309,0.0778688524590164
"199",2009,19,19440,0.0180041152263374,15645,0.0874344241818636
"200",1996,20,8066,0.00917431192660551,13640,0.0343228200371058
"201",1997,20,7679,0.0098971220210965,13547,0.0382101558572147
"202",1998,20,7379,0.00962189998644803,14103,0.0375661375661376
"203",1999,20,7067,0.0111787179850007,5513,0.0439621591541458
"204",2000,20,6742,0.0124592109166419,5305,0.0496160661547549
"205",2001,20,6801,0.00926334362593736,5171,0.0369068541300527
"206",2002,20,7969,0.0110427908144058,6324,0.0428641013151486
"207",2003,20,8256,0.0145348837209302,6372,0.054127198917456
"208",2004,20,8234,0.0109302890454214,6343,0.041002277904328
"209",2005,20,8259,0.0139242038987771,6360,0.0506607929515418
"210",2006,20,8328,0.0110470701248799,6395,0.041274113952445
"211",2007,20,8563,0.0114445871773911,6640,0.044263775971093
"212",2008,20,8929,0.0107514839287714,6956,0.0412017167381974
"213",2009,20,9047,0.0086216425334365,7216,0.0381231671554252
"214",1996,21,60892,0.00720948564671878,82209,0.0547313302580726
"215",1997,21,60064,0.00840769845498135,81632,0.0636340725806452
"216",1998,21,59136,0.00904694264069264,81972,0.0711152465771634
"217",1999,21,57803,0.00814836600176462,51348,0.0660496424063946
"218",2000,21,54984,0.00918449003346428,48549,0.0746820467317362
"219",2001,21,54361,0.0099519876381965,45856,0.0765529927833593
"220",2002,21,58032,0.0124586435070306,50312,0.0871819606897383
"221",2003,21,58976,0.0169051817688551,50304,0.108146219763532
"222",2004,21,59213,0.0168037424214277,49856,0.103344412131284
"223",2005,21,59321,0.0177845956743818,50248,0.109553478712357
"224",2006,21,60147,0.0144978136897933,50864,0.0922946655376799
"225",2007,21,62104,0.0156672678088368,52367,0.0984817813765182
"226",2008,21,63542,0.0135500928519719,53442,0.082566168009206
"227",2009,21,65694,0.0154504216519012,55490,0.0961538461538462
"228",1996,22,243,0.00823045267489712,316,0.0512820512820513
"229",1997,22,250,0.056,310,0.245614035087719
"230",1998,22,222,0.0630630630630631,268,0.285714285714286
"231",1999,22,188,0,0,0
"232",2000,22,183,0,0,0
"233",2001,22,181,0.00552486187845304,0,0.037037037037037
"234",2002,22,186,0.0161290322580645,0,0.107142857142857
"235",2003,22,184,0.016304347826087,10,0.0714285714285714
"236",2004,22,171,0.00584795321637427,0,0.0344827586206897
"237",2005,22,148,0.0135135135135135,12,0.0625
"238",2006,22,157,0.00636942675159236,12,0.0357142857142857
"239",2007,22,186,0.0537634408602151,0,0.238095238095238
"240",2008,22,185,0.0378378378378378,0,0.132075471698113
"241",2009,22,160,0.00625,0,0.0384615384615385
"242",1996,23,10322,0.00823483820964929,16132,0.034357316087308
"243",1997,23,16053,0.00722606366411263,24381,0.0406020301015051
"244",1998,23,16496,0.00775945683802134,26053,0.0460431654676259
"245",1999,23,16183,0.00741518877834765,13633,0.0439238653001464
"246",2000,23,15945,0.00884289746001882,13370,0.0528485757121439
"247",2001,23,15479,0.00781704244460237,12616,0.0468447541618273
"248",2002,23,16814,0.00945640537647199,14160,0.0539714867617108
"249",2003,23,17114,0.00952436601612715,14145,0.0510491700595052
"250",2004,23,17370,0.0113989637305699,14296,0.0606617647058824
"251",2005,23,17610,0.0119818285065304,14373,0.0609298296274906
"252",2006,23,17629,0.00981337568778717,14461,0.0511682934043182
"253",2007,23,18471,0.00904119971847761,15335,0.0495255041518387
"254",2008,23,19278,0.00897395995435211,15959,0.0503639010189229
"255",2009,23,20036,0.00828508684368137,16983,0.0518102372034956
"256",1996,24,5747,0.00435009570210545,7595,0.0431778929188256
"257",1997,24,1816,0.00770925110132159,2623,0.0372340425531915
"258",1998,24,3764,0.00850159404888417,6192,0.037122969837587
"259",1999,24,4185,0.00884109916367981,3406,0.0390295358649789
"260",2000,24,4185,0.0102747909199522,3344,0.0431726907630522
"261",2001,24,4468,0.0116383169203223,3551,0.0467205750224618
"262",2002,24,5310,0.0128060263653484,4268,0.0487455197132617
"263",2003,24,5733,0.0160474446188732,4502,0.0569659442724458
"264",2004,24,5893,0.0127269641948074,4570,0.0446428571428571
"265",2005,24,6087,0.0139641859701002,4735,0.0482132728304027
"266",2006,24,5945,0.0116063919259882,4663,0.0417675544794189
"267",2007,24,5963,0.0142545698473923,4694,0.0525339925834363
"268",2008,24,6427,0.0141590166485141,5119,0.0505836575875486
"269",2009,24,6419,0.0127745754790466,4913,0.0496668685645064
"270",1996,25,4486,0.00980829246544806,5521,0.0337941628264209
"271",1997,25,4408,0.00862068965517241,5544,0.0295719844357977
"272",1998,25,4477,0.0129551038641948,5800,0.0444444444444444
"273",1999,25,4337,0.00876181692414111,3131,0.0303030303030303
"274",2000,25,4146,0.0137481910274964,3116,0.0492653414001729
"275",2001,25,4145,0.0156815440289505,2934,0.0541666666666667
"276",2002,25,4455,0.0121212121212121,3216,0.0408163265306122
"277",2003,25,4489,0.0153709066607262,3146,0.0497118155619597
"278",2004,25,4469,0.0170060416200492,3196,0.0549530007230658
"279",2005,25,4457,0.0161543639219206,3171,0.0518731988472622
"280",2006,25,4465,0.012541993281075,3248,0.04375
"281",2007,25,4606,0.0134607034303083,3414,0.0467571644042232
"282",2008,25,4826,0.0118110236220472,3488,0.0407142857142857
"283",2009,25,4840,0.00971074380165289,3418,0.0366900858704137
"284",1996,26,6025,0.00879668049792531,6637,0.0274896265560166
"285",1997,26,6033,0.0135919111553124,6836,0.044711014176663
"286",1998,26,6002,0.014161946017994,7142,0.0465243568691845
"287",1999,26,5783,0.011412761542452,4150,0.038961038961039
"288",2000,26,5582,0.0132568971694733,3964,0.0432242990654206
"289",2001,26,5434,0.0130658814869341,3672,0.0429522081064731
"290",2002,26,5774,0.012642881884309,4065,0.0403984504703929
"291",2003,26,5782,0.0171221030785195,4014,0.0531686358754028
"292",2004,26,5733,0.0170940170940171,3963,0.0523504273504274
"293",2005,26,5597,0.0160800428801143,3800,0.0489929232444202
"294",2006,26,5574,0.0150699677072121,3867,0.046875
"295",2007,26,5682,0.0140795494544175,3957,0.0451212633953751
"296",2008,26,5941,0.0121191718565898,4125,0.0382978723404255
"297",2009,26,6019,0.0111314171789334,4178,0.0380249716231555
"298",1996,27,22316,0.00551174045527872,31996,0.0353042479908152
"299",1997,27,22356,0.00621757022723206,32841,0.041566985645933
"300",1998,27,23076,0.00684694054428844,34727,0.0490530891027631
"301",1999,27,23149,0.00587498380059614,20389,0.044299674267101
"302",2000,27,22696,0.00572788156503349,19869,0.0434637245068539
"303",2001,27,22767,0.00654456010892959,19348,0.0503548496113552
"304",2002,27,24463,0.00637697747618853,21484,0.0473157415832575
"305",2003,27,24774,0.00698312747235004,21437,0.0503639010189229
"306",2004,27,25013,0.00835565505936913,21672,0.0597313518148042
"307",2005,27,25190,0.00909090909090909,21586,0.0622451753193803
"308",2006,27,25280,0.00897943037974683,21747,0.0625172128890113
"309",2007,27,26358,0.0089156992184536,22696,0.0621693121693122
"310",2008,27,26964,0.00797359442219255,23150,0.0550858314117346
"311",2009,27,27877,0.00964953187215267,24382,0.0732770362299101
"312",1996,28,28053,0.00602431112536984,39873,0.0399055489964581
"313",1997,28,27917,0.00619694093204857,40752,0.0429173902257504
"314",1998,28,25483,0.00588627712592709,39139,0.0415052573325955
"315",1999,28,28328,0.00614233267438577,24661,0.0466237942122186
"316",2000,28,28011,0.00649744743136625,24623,0.0496724890829694
"317",2001,28,27992,0.00775221491854816,23294,0.0577742279020234
"318",2002,28,30100,0.0107308970099668,26118,0.0749419953596288
"319",2003,28,30230,0.0114786635792259,25877,0.075599128540305
"320",2004,28,30324,0.0120036934441367,25834,0.078011144449207
"321",2005,28,30404,0.0118076568872517,25622,0.0727751875126698
"322",2006,28,30805,0.0151923389060218,25798,0.0916568742655699
"323",2007,28,31787,0.0183722905590336,26393,0.103822222222222
"324",2008,28,32727,0.0166529165520824,27104,0.0929875447875789
"325",2009,28,33346,0.0171534816769628,28072,0.103323699421965
"326",1996,29,21344,0.0051068215892054,26446,0.0467409948542024
"327",1997,29,21892,0.00653206650831354,27219,0.0593360995850622
"328",1998,29,19574,0.00853172575865945,25219,0.0727351916376307
"329",1999,29,23194,0.0099594722773131,20326,0.0866791744840525
"330",2000,29,23509,0.0145901569611638,20681,0.119221411192214
"331",2001,29,23642,0.0176803992894002,19653,0.134361941497911
"332",2002,29,25534,0.0319573901464714,21543,0.203086112493778
"333",2003,29,25822,0.031291147083882,21658,0.192380952380952
"334",2004,29,26234,0.0241289929099642,22057,0.150822015725518
"335",2005,29,26814,0.0272991720742896,22283,0.163429336905559
"336",2006,29,27239,0.0327838760600609,21963,0.179461414790997
"337",2007,29,28513,0.0456283098937327,22766,0.225398475398475
"338",2008,29,29480,0.0399592944369064,23101,0.1840625
"339",2009,29,29668,0.0428070648510179,23386,0.198934837092732
"340",1996,30,11144,0.00834529791816224,18237,0.0378356387306753
"341",1997,30,10962,0.00620324758255793,18818,0.0299032541776605
"342",1998,30,10884,0.00790150679897097,19723,0.0378854625550661
"343",1999,30,10640,0.00761278195488722,8562,0.0377622377622378
"344",2000,30,10079,0.00843337632701657,8381,0.0429944360141629
"345",2001,30,10163,0.00875725671553675,8111,0.043520782396088
"346",2002,30,11860,0.0101180438448567,9499,0.0470035252643948
"347",2003,30,12185,0.0119819450143619,9488,0.0513542033063665
"348",2004,30,12372,0.0107500808276754,9662,0.0465034965034965
"349",2005,30,12235,0.0130772374335922,9428,0.053835800807537
"350",2006,30,12526,0.0110170844643142,9687,0.0468590831918506
"351",2007,30,13069,0.0127783304001836,10195,0.0554264852306671
"352",2008,30,13278,0.0111462569664106,10413,0.0498484338160997
"353",2009,30,14117,0.00963377488134873,11422,0.0495085547870404
"354",1996,31,5968,0.00452412868632708,8321,0.032967032967033
"355",1997,31,6061,0.00544464609800363,8724,0.0430247718383312
"356",1998,31,6168,0.00502594033722438,9200,0.0405228758169935
"357",1999,31,6066,0.00576986482030992,5300,0.047554347826087
"358",2000,31,5869,0.00511160333958085,5194,0.0427350427350427
"359",2001,31,5923,0.00725983454330576,5135,0.0588235294117647
"360",2002,31,6580,0.00668693009118541,5679,0.0496613995485327
"361",2003,31,6697,0.00910855606988204,5681,0.0621181262729124
"362",2004,31,6818,0.00880023467292461,5838,0.0647948164146868
"363",2005,31,7029,0.00882060036989614,5933,0.0578358208955224
"364",2006,31,7057,0.00921071276746493,5940,0.0593607305936073
"365",2007,31,7421,0.014957552890446,6232,0.0945485519591141
"366",2008,31,7510,0.0105193075898802,6279,0.0668358714043993
"367",2009,31,7987,0.0116439213722299,6801,0.0796232876712329
"368",1996,32,8271,0.00785878370209165,10643,0.0327291037260826
"369",1997,32,8179,0.0100256755104536,10956,0.0439678284182306
"370",1998,32,8175,0.0107645259938838,11317,0.0484048404840484
"371",1999,32,7998,0.0101275318829707,6224,0.045125348189415
"372",2000,32,7863,0.00941116622154394,6109,0.0415030846887269
"373",2001,32,7941,0.00944465432565168,6149,0.0425652667423383
"374",2002,32,8541,0.0115911485774499,6554,0.0485532123589995
"375",2003,32,8662,0.0151235280535673,6539,0.061214953271028
"376",2004,32,8699,0.0119553971720887,6489,0.0481036077705828
"377",2005,32,8600,0.0134883720930233,6461,0.0529680365296804
"378",2006,32,8546,0.01170138076293,6367,0.0458085203847916
"379",2007,32,8848,0.0155967450271248,6670,0.0611431103234382
"380",2008,32,9006,0.0111037086386853,6789,0.0440140845070423
"381",2009,32,9240,0.0121212121212121,7171,0.0543161978661494
"382",1996,33,2261,0.0075187969924812,3249,0.0437017994858612
"383",1997,33,2194,0.00683682771194166,3241,0.0412087912087912
"384",1998,33,2174,0.00689972401103956,3406,0.0428571428571429
"385",1999,33,2142,0.00560224089635854,1757,0.0337078651685393
"386",2000,33,2103,0.00760817879220162,1746,0.0471976401179941
"387",2001,33,2062,0.005819592628516,1676,0.0363636363636364
"388",2002,33,2266,0.00794351279788173,1843,0.0455696202531646
"389",2003,33,2309,0.00909484625378952,1829,0.0452586206896552
"390",2004,33,2306,0.00780572419774501,1854,0.0439024390243902
"391",2005,33,2329,0.0098754830399313,1866,0.0509977827050998
"392",2006,33,2354,0.00849617672047579,1917,0.0488997555012225
"393",2007,33,2492,0.0100321027287319,2040,0.05720823798627
"394",2008,33,2548,0.010596546310832,2035,0.0589519650655022
"395",2009,33,2640,0.0117424242424242,1841,0.0709382151029748
"396",1996,34,3511,0.00911421247507833,4862,0.0424403183023873
"397",1997,34,3407,0.00821837393601409,4916,0.0393811533052039
"398",1998,34,3343,0.00688004786120251,4932,0.0347432024169184
"399",1999,34,3228,0.00867410161090459,2633,0.0410557184750733
"400",2000,34,3214,0.00653391412570006,2519,0.0326086956521739
"401",2001,34,3214,0.00995644057249533,2497,0.0467153284671533
"402",2002,34,3570,0.00868347338935574,2794,0.0386533665835411
"403",2003,34,3551,0.0118276541819206,2747,0.0525
"404",2004,34,3535,0.0107496463932108,2738,0.0466830466830467
"405",2005,34,3593,0.00974116337322572,2740,0.041866028708134
"406",2006,34,3566,0.00813236118900729,2763,0.0366624525916561
"407",2007,34,3679,0.0106007067137809,2833,0.0483870967741935
"408",2008,34,3755,0.011185086551265,2872,0.0486111111111111
"409",2009,34,3923,0.011980627071119,2924,0.0579531442663379
"410",1996,35,2733,0.0109769484083425,3317,0.048
"411",1997,35,2679,0.00895856662933931,3345,0.0399334442595674
"412",1998,35,2651,0.012070916635232,3456,0.0547945205479452
"413",1999,35,2647,0.0120891575368342,2228,0.0573476702508961
"414",2000,35,2635,0.010246679316888,2094,0.0503731343283582
"415",2001,35,2706,0.0114560236511456,2171,0.0583804143126177
"416",2002,35,2961,0.01080715974333,2342,0.051948051948052
"417",2003,35,2927,0.00854116843184148,2264,0.0391236306729265
"418",2004,35,2897,0.0124266482568174,2293,0.0592105263157895
"419",2005,35,2845,0.010896309314587,2236,0.0504065040650407
"420",2006,35,2830,0.0120141342756184,2209,0.056198347107438
"421",2007,35,2895,0.00932642487046632,2281,0.0436187399030695
"422",2008,35,2899,0.0100034494653329,2247,0.046474358974359
"423",2009,35,2953,0.0094818828310193,2084,0.0491228070175439
"424",1996,36,656,0.00914634146341463,891,0.0413793103448276
"425",1997,36,645,0.00465116279069767,906,0.0196078431372549
"426",1998,36,638,0.0141065830721003,950,0.0676691729323308
"427",1999,36,620,0.00483870967741936,166,0.0227272727272727
"428",2000,36,627,0.00956937799043062,145,0.0394736842105263
"429",2001,36,638,0.0172413793103448,183,0.0718954248366013
"430",2002,36,697,0.0129124820659971,158,0.0483870967741935
"431",2003,36,685,0.00583941605839416,117,0.0223463687150838
"432",2004,36,661,0.010590015128593,136,0.0419161676646707
"433",2005,36,663,0.0211161387631976,100,0.0795454545454545
"434",2006,36,637,0.0172684458398744,127,0.069620253164557
"435",2007,36,683,0.0102489019033675,153,0.0426829268292683
"436",2008,36,701,0.0156918687589158,193,0.0569948186528497
"437",2009,36,744,0.00806451612903226,140,0.036144578313253
"438",1996,37,3249,0.00769467528470299,4345,0.0405844155844156
"439",1997,37,3292,0.00972053462940462,4388,0.0517799352750809
"440",1998,37,3217,0.0118122474354989,4399,0.0600315955766193
"441",1999,37,3098,0.0106520335700452,2479,0.055
"442",2000,37,2911,0.0151150807282721,2274,0.0717781402936378
"443",2001,37,2927,0.0122992825418517,2307,0.0603015075376884
"444",2002,37,3172,0.0138713745271122,2478,0.0634920634920635
"445",2003,37,3163,0.0104331331014859,2492,0.04860088365243
"446",2004,37,3107,0.0106211779851947,2400,0.046742209631728
"447",2005,37,3142,0.0127307447485678,2435,0.0585651537335286
"448",2006,37,3166,0.0135818066961466,2445,0.0609065155807365
"449",2007,37,3167,0.0126302494474266,2437,0.0567375886524823
"450",2008,37,3236,0.011433868974042,2498,0.05
"451",2009,37,3339,0.0116801437556155,2364,0.0579494799405646
"452",1996,38,11845,0.00953989024905023,16127,0.0429657794676806
"453",1997,38,11688,0.00949691991786448,16458,0.0441001191895113
"454",1998,38,11619,0.00998364747396506,16995,0.0454189506656225
"455",1999,38,11210,0.00909901873327386,8858,0.0421661843737081
"456",2000,38,10649,0.0100478918208282,8471,0.045981951009884
"457",2001,38,10780,0.00936920222634508,8415,0.0420133111480865
"458",2002,38,12015,0.0117353308364544,9409,0.0509761388286334
"459",2003,38,12238,0.0131557444026802,9328,0.0533465871438038
"460",2004,38,11989,0.0111769121694887,9120,0.0449362843729041
"461",2005,38,12128,0.0126154353562005,9154,0.0489286856411896
"462",2006,38,12257,0.0113404585135025,9298,0.0457236842105263
"463",2007,38,12702,0.0122815304676429,9663,0.049445324881141
"464",2008,38,12789,0.0100086011416061,9870,0.0420637528754519
"465",2009,38,13009,0.0122991774925052,10419,0.0603090840557859
"466",1996,39,1853,0.00647598488936859,2609,0.0251572327044025
"467",1997,39,1766,0.0101925254813137,2566,0.0393873085339169
"468",1998,39,1710,0.0064327485380117,2650,0.0239130434782609
"469",1999,39,1669,0.0101857399640503,1130,0.0374449339207048
"470",2000,39,1539,0.0103963612735543,1041,0.0403022670025189
"471",2001,39,1566,0.00766283524904215,1012,0.029126213592233
"472",2002,39,1712,0.0116822429906542,1168,0.0422832980972516
"473",2003,39,1729,0.0133024869866975,1180,0.0477178423236514
"474",2004,39,1684,0.0124703087885986,1122,0.0433884297520661
"475",2005,39,1703,0.0105695830886671,1079,0.03515625
"476",2006,39,1659,0.00904159132007233,1082,0.0305498981670061
"477",2007,39,1762,0.0124858115777526,1155,0.0431372549019608
"478",2008,39,1751,0.0148486579097658,1079,0.0493358633776091
"479",2009,39,1828,0.012035010940919,1042,0.0484581497797357
"480",1996,40,14842,0.00714189462336612,19501,0.0305916305916306
"481",1997,40,14670,0.00961145194274029,19937,0.0428311057108141
"482",1998,40,14580,0.00829903978052126,20399,0.038351822503962
"483",1999,40,14402,0.008540480488821,11529,0.0405672823218997
"484",2000,40,14165,0.0092481468408048,11276,0.0439302481556003
"485",2001,40,14130,0.00877565463552725,11033,0.0401814646791964
"486",2002,40,15337,0.0108234987285649,11952,0.0471456972451008
"487",2003,40,15588,0.0119964074929433,11960,0.0505268846257768
"488",2004,40,15430,0.0123784834737524,11759,0.0509605122732124
"489",2005,40,15686,0.0122402142037486,11712,0.0478802992518703
"490",2006,40,15793,0.0122839232571392,11866,0.0488541928985142
"491",2007,40,16087,0.0136134767203332,12143,0.0543154761904762
"492",2008,40,16268,0.0105114334890583,12357,0.0432254802831143
"493",2009,40,16388,0.0138515987307786,12761,0.0622429394022484
"494",1996,41,4187,0.0059708621925006,5489,0.0330250990752972
"495",1997,41,4186,0.00645007166746297,5569,0.0375521557719054
"496",1998,41,4151,0.00722717417489761,5660,0.0404312668463612
"497",1999,41,4044,0.00989119683481701,3383,0.0587371512481645
"498",2000,41,3873,0.00516395558998193,3239,0.03125
"499",2001,41,3971,0.00881390078065978,3343,0.0531914893617021
"500",2002,41,4352,0.0105698529411765,3580,0.0565110565110565
"501",2003,41,4350,0.0160919540229885,3514,0.082063305978898
"502",2004,41,4509,0.0170769571967177,3665,0.0875995449374289
"503",2005,41,4538,0.0136624063464081,3698,0.0706955530216648
"504",2006,41,4597,0.0180552534261475,3696,0.0900216919739696
"505",2007,41,4784,0.0177675585284281,3823,0.085427135678392
"506",2008,41,4920,0.0160569105691057,3881,0.0724106324472961
"507",2009,41,4806,0.0153974198918019,3682,0.0741482965931864
"508",1996,42,9839,0.00599654436426466,12242,0.0307131702238417
"509",1997,42,9782,0.00797382948272337,12563,0.0436241610738255
"510",1998,42,10017,0.00628930817610063,13192,0.0356940509915014
"511",1999,42,9942,0.00754375377187689,8188,0.0431034482758621
"512",2000,42,9887,0.00748457570547183,8236,0.044767090139141
"513",2001,42,9872,0.00891410048622366,8170,0.0526630760023938
"514",2002,42,10789,0.00991750857354713,8855,0.0548717948717949
"515",2003,42,10735,0.00838379133674895,8805,0.0463439752832132
"516",2004,42,10811,0.0102673203218944,8790,0.0544651619234544
"517",2005,42,11062,0.0111191466280962,8983,0.0589362721609966
"518",2006,42,11208,0.0107958600999286,9130,0.0586524478914203
"519",2007,42,11583,0.0111370111370111,9484,0.0596945858398889
"520",2008,42,11565,0.00925205361003026,9506,0.050952380952381
"521",2009,42,11882,0.0114458845312237,9813,0.0656370656370656
"522",1996,43,4492,0.0100178094390027,5543,0.04182156133829
"523",1997,43,4448,0.0110161870503597,5620,0.0486111111111111
"524",1998,43,4564,0.00876424189307625,5858,0.0400801603206413
"525",1999,43,4585,0.00894220283533261,3588,0.0416666666666667
"526",2000,43,4481,0.00825708547199286,3598,0.0389884088514226
"527",2001,43,4482,0.0104863900044623,3502,0.0472837022132797
"528",2002,43,4797,0.0120908901396706,3700,0.0524412296564195
"529",2003,43,4739,0.011605824013505,3591,0.048932384341637
"530",2004,43,4754,0.01051745898191,3569,0.0428816466552316
"531",2005,43,4834,0.0132395531650807,3645,0.0543293718166384
"532",2006,43,4793,0.0137700813686626,3587,0.0543657331136738
"533",2007,43,4871,0.0129336891808664,3696,0.0528523489932886
"534",2008,43,4826,0.0120182345627849,3650,0.0499569336778639
"535",2009,43,4870,0.00965092402464066,3719,0.0458089668615984
"536",1996,44,9443,0.0114370433125066,11417,0.0502325581395349
"537",1997,44,9337,0.0132804969476277,11591,0.0592168099331423
"538",1998,44,9247,0.014274899967557,11954,0.0672097759674134
"539",1999,44,9142,0.0121417632903085,7263,0.0581456259821896
"540",2000,44,8893,0.014393343078826,7142,0.070213933077345
"541",2001,44,8898,0.0120251741964486,7106,0.060213843556556
"542",2002,44,9534,0.0114327669393749,7623,0.0563890325918262
"543",2003,44,9705,0.0126738794435858,7735,0.0612855007473842
"544",2004,44,9727,0.011205921661355,7700,0.0536153467781604
"545",2005,44,9767,0.0147435241118051,7596,0.0675422138836773
"546",2006,44,9607,0.0143645258665556,7447,0.0640966093822573
"547",2007,44,9877,0.0146805710235902,7781,0.0661496350364963
"548",2008,44,9747,0.0120036934441367,7725,0.0565490575157081
"549",2009,44,9915,0.0111951588502269,8066,0.0587923728813559
"550",1996,45,2769,0.0108342361863489,2849,0.02997002997003
"551",1997,45,2698,0.0148257968865827,2855,0.0408997955010225
"552",1998,45,2648,0.0207703927492447,2892,0.0580168776371308
"553",1999,45,2629,0.0152149106124002,1766,0.0473933649289099
"554",2000,45,2699,0.0144497962208225,1857,0.0445714285714286
"555",2001,45,2672,0.0149700598802395,1758,0.0442477876106195
"556",2002,45,2890,0.0176470588235294,1886,0.0497560975609756
"557",2003,45,2869,0.015336354130359,1865,0.0432645034414946
"558",2004,45,2857,0.015750787539377,1831,0.043731778425656
"559",2005,45,2853,0.0189274447949527,1752,0.0516252390057361
"560",2006,45,2801,0.0232059978579079,1744,0.0631067961165049
"561",2007,45,2854,0.0252277505255781,1770,0.0681173131504257
"562",2008,45,2841,0.0197113692361844,1797,0.0550639134709931
"563",2009,45,2830,0.0204946996466431,1582,0.0609243697478992
"564",1996,46,5233,0.0173896426523982,4707,0.0461226558540294
"565",1997,46,5187,0.0177366493155967,4657,0.046046046046046
"566",1998,46,4985,0.0182547642928786,4611,0.0464285714285714
"567",1999,46,4908,0.013039934800326,3071,0.0349535772801748
"568",2000,46,4663,0.0188719708342269,2940,0.0509259259259259
"569",2001,46,4641,0.0196078431372549,2967,0.0542312276519666
"570",2002,46,4802,0.0216576426488963,3066,0.0591918042117245
"571",2003,46,4856,0.0222405271828666,3044,0.0600333518621456
"572",2004,46,4719,0.0190718372536554,2939,0.0505334081976418
"573",2005,46,4795,0.02711157455683,2903,0.0691121743753323
"574",2006,46,4782,0.0215391049769971,2936,0.0555256064690027
"575",2007,46,4934,0.023104985812728,3042,0.059190031152648
"576",2008,46,4952,0.0203957996768982,3072,0.0529072812991095
"577",2009,46,4906,0.0181410517733388,3000,0.0530393325387366
"578",1996,47,5116,0.00977326035965598,5846,0.0434027777777778
"579",1997,47,4968,0.00946054750402577,5729,0.0409407665505226
"580",1998,47,4862,0.00904977375565611,5788,0.0404783808647654
"581",1999,47,4800,0.0127083333333333,3808,0.0596868884540117
"582",2000,47,4557,0.0116304586350669,3629,0.0564430244941427
"583",2001,47,4493,0.00868016915201424,3604,0.0428100987925357
"584",2002,47,4695,0.0110756123535676,3747,0.0543933054393305
"585",2003,47,4675,0.00983957219251337,3731,0.0485232067510548
"586",2004,47,4611,0.00910865322055953,3679,0.0450643776824034
"587",2005,47,4655,0.00966702470461869,3688,0.0464876033057851
"588",2006,47,4695,0.00851970181043664,3694,0.0399201596806387
"589",2007,47,4647,0.00946847428448461,3732,0.0466101694915254
"590",2008,47,4659,0.00965872504829363,3736,0.0503355704697987
